Record_ID,Department,Region,Month,Operational_Hours,Downtime_Hours,Maintenance_Cost_USD,Labor_Cost_USD,Material_Cost_USD,Energy_Cost_USD,Forecasted_Total_Cost_USD
REC009700,Logistics,Shanghai,2024-11,160.2,6.8,12032.35,4765.21,4503.09,2222.21,24642.927486192802
REC009701,Logistics,Berlin,2023-08,171.3,0.3,11319.39,3016.58,1869.72,1945.6,22434.679973208076
REC009702,Battery,Shanghai,2024-08,159.9,5.2,14720.64,7152.74,2043.39,2261.46,29150.07460975943
REC009703,Assembly,Berlin,2023-08,164,8.1,11871.09,5672.26,2608.23,2507.7,23643.714269962147
REC009704,Body,Austin,2023-06,147.8,2.1,12667.37,5942.18,3806.55,1469.83,22048.42621097871
REC009705,Body,Austin,2023-03,158.1,6.5,10566.92,7090,1501.08,1361.07,21815.19326943449
REC009706,Logistics,Shanghai,2023-08,170.5,5.8,18011.91,6501.89,4867.42,1631.69,28034.943973008434
REC009707,Paint,Austin,2024-11,151.6,2.1,9521.28,2704.5,3998.93,2215.86,21444.451528792182
REC009708,Chassis,Austin,2023-10,159.7,5.7,18371.87,6807.94,3070.57,2780.82,26486.307025929822
REC009709,Battery,Austin,2023-05,159.6,5.7,11464.44,5421.32,4274.62,701.07,22431.166344134854
REC009710,Paint,Fremont,2023-11,154.2,4.8,14740.69,5213.47,2795.06,2248.5,25109.000729078867
REC009711,Paint,Austin,2023-04,170.2,7.3,12352.82,5854.13,1339.46,3062.58,22311.83259531115
REC009712,Logistics,Fremont,2024-05,164.9,7,8432.1,5580.59,4243.43,2002.29,19734.916444992286
REC009713,Battery,Berlin,2023-03,169,6.6,10544.51,3943.82,3861.37,3587.28,25167.913340838273
REC009714,Body,Berlin,2024-06,170.5,7.8,15367.8,3158.06,3568.53,1721.96,25043.30583
REC009715,Chassis,Berlin,2023-08,160.3,3.4,8856.79,500,3503.38,2068.29,14043.446525768437
REC009716,Body,Berlin,2024-12,175.7,4,4236.22,6321.83,2363.09,1661.14,14088.898557132254
REC009717,Paint,Berlin,2023-12,147.8,3.7,6572.72,8247.68,1283.31,2533.77,17819.671943183002
REC009718,Chassis,Austin,2024-09,158.5,4,12022.36,4214.09,643.51,1389.38,18978.69404587985
REC009719,Assembly,Austin,2024-04,161.5,4,9054.61,6660.36,1044.79,1204.3,14305.271800587872
REC009720,Paint,Austin,2024-02,142.6,4.7,12175.29,3678.69,2974.82,1279.01,18478.277608553446
REC009721,Body,Berlin,2024-09,174.1,4.2,13771.13,4248.44,1582.59,1325.07,20387.051625442462
REC009722,Body,Berlin,2024-04,151.3,2.8,13890.17,6889.5,1415.33,1849.18,20078.74871180131
REC009723,Logistics,Fremont,2023-04,160.7,6.6,13125.78,3849.93,1849.35,2474.59,21057.941185419986
REC009724,Body,Shanghai,2023-01,167.5,3.2,18082.21,4410.03,3041.6,2939.61,27375.764520694902
REC009725,Battery,Austin,2023-01,183.2,8.1,16743,4460.34,3927.8,2651.81,34144.04265720386
REC009726,Paint,Shanghai,2024-10,143.4,6.6,9140.59,4646.15,5319.39,1475.19,22256.220312252175
REC009727,Chassis,Berlin,2024-03,166,2.6,13876.22,6603.6,4872.86,838.1,21057.064235132435
REC009728,Body,Berlin,2024-08,157.2,5,13713.44,3214.08,2645.44,1515.33,25429.676768854202
REC009729,Logistics,Berlin,2024-08,166.5,2.2,8688.88,4426.67,1797.12,1887.81,15420.331271498031
REC009730,Logistics,Shanghai,2023-03,169.4,7.5,10351,3809.55,3705.96,3063.56,21283.638639356213
REC009731,Body,Fremont,2024-02,164.2,5,7120.28,1969.55,2822.5,2036.78,14122.004479930172
REC009732,Battery,Berlin,2023-09,160.8,4.9,10346.14,5501.99,2936.46,1279.72,20939.00460240937
REC009733,Logistics,Fremont,2024-07,149.4,5.4,13933.35,4774.34,2714.39,3561.72,21058.745636787495
REC009734,Chassis,Fremont,2023-08,150.1,4.7,15207.72,646.18,2393.41,2363.45,20602.552349966547
REC009735,Paint,Austin,2023-02,168.1,3.7,18644.84,5839.1,3726.34,1344.75,33622.2571
REC009736,Assembly,Shanghai,2023-04,151.4,4.8,14373.93,5672.58,3936.41,2042.08,22616.129422575767
REC009737,Battery,Berlin,2023-01,164.3,7.5,13223.47,4255.57,2897.35,1016.87,22372.577313630478
REC009738,Logistics,Fremont,2023-11,173,3.9,17502.46,3247.48,3357.07,2957.2,28246.473687224527
REC009739,Paint,Shanghai,2023-05,147,7.8,16659.18,4965.92,2261.27,2695.66,26625.979772723273
REC009740,Assembly,Shanghai,2023-02,173.1,4.1,10326.11,9129.58,2707.65,3441.62,22689.371837750175
REC009741,Body,Berlin,2024-01,172.7,5.4,11630.58,4653.02,2463.62,2175.35,23005.493478306682
REC009742,Body,Austin,2024-05,163.4,8.9,14083.34,4060.94,3461.12,1470.56,25583.13083148453
REC009743,Chassis,Austin,2024-05,153.8,6.1,7946.61,4346.03,2889.64,1097.28,14960.026177978532
REC009744,Assembly,Fremont,2024-06,165.3,5.7,13170.96,2846.18,3271.62,2919.76,22045.088558421332
REC009745,Body,Austin,2024-09,158.2,6.3,13316.23,6901.49,2310.43,1981.59,28926.888380089385
REC009746,Body,Austin,2023-09,152.9,7,14203.51,3423.22,5049.27,657,24949.858583559428
REC009747,Logistics,Austin,2023-06,161.4,3.3,14623.06,2843.33,2759.6,1504.29,21865.560187510844
REC009748,Chassis,Shanghai,2024-08,151.2,6,10981.11,4177.67,1492.99,2398.33,17534.62225552969
REC009749,Paint,Berlin,2023-03,148.2,5.5,13316.85,7167.95,4075.72,1542.15,26589.322649630652
REC009750,Body,Shanghai,2023-08,154.6,0.7,10756.64,6143.26,1507.64,1030.85,16914.390917308494
REC009751,Battery,Shanghai,2023-03,142.8,5.5,14877.18,4560.66,2173.52,2359.88,25992.52138935348
REC009752,Battery,Berlin,2023-01,172,3,12617.03,4308.17,3101.38,3184.37,24494.399036979306
REC009753,Paint,Shanghai,2024-08,165.2,5.2,14908.6,4086.29,2447.57,2234.56,21262.89219107678
REC009754,Assembly,Fremont,2024-01,151.4,7,6541.69,4109.89,2732.18,1979.45,13441.657937101521
REC009755,Chassis,Fremont,2024-09,154.9,3.1,8125.43,4580.55,2632.08,3728.8,18345.167537404584
REC009756,Logistics,Shanghai,2023-05,167.6,4.8,12959.57,6467.3,2661.21,1422.82,26756.58608268763
REC009757,Battery,Austin,2024-04,172.7,4.1,8239.08,3736.29,1176.31,1849.85,15991.942257851315
REC009758,Battery,Shanghai,2024-09,161.1,7.3,15039.12,8013.18,3751.94,1725.4,28697.567874464658
REC009759,Paint,Austin,2024-12,157.4,3.9,15062.8,6703.73,3224.5,1318.81,26390.083489429093
REC009760,Assembly,Shanghai,2024-04,143.7,5.4,13383.25,8256.89,3164.2,1489.73,27719.90899536088
REC009761,Assembly,Fremont,2024-12,156.8,6.3,11058.35,2500.1,2794.59,1894,15852.96448938474
REC009762,Paint,Austin,2023-12,148.6,6.5,10956.97,4254.94,2433.65,679.94,17806.008467006643
REC009763,Battery,Fremont,2024-01,148.3,3.1,14686.32,5497.39,3401.67,2270.02,22519.552644790496
REC009764,Chassis,Shanghai,2023-04,172.3,4.5,13834.61,5076.68,4194.57,2664.48,28865.531233586367
REC009765,Battery,Berlin,2023-09,158.8,8.2,9416.08,6208.96,3608.15,1958.95,22342.105135082882
REC009766,Assembly,Austin,2024-04,161.4,5,13261.13,5863.75,4861.03,3005.29,24198.62829969217
REC009767,Logistics,Austin,2023-01,164.1,7.1,16453.52,3427.58,2624.04,1488.47,21025.287098029075
REC009768,Battery,Shanghai,2023-05,158.2,9.1,13702.44,3960.75,2752.08,2080.68,23751.056644355325
REC009769,Chassis,Shanghai,2024-09,160.7,4.9,10885.16,4858.56,4222.88,2147.4,19729.323308896546
REC009770,Body,Austin,2023-05,160.2,6.7,11332.04,2681.52,2199.97,1840.4,19657.669483139194
REC009771,Battery,Berlin,2024-12,155.7,6.9,10881.15,4442.58,3330.77,1816.54,21146.196015254904
REC009772,Paint,Shanghai,2024-07,162.7,2.3,10674.32,5704.52,3835.06,2243.73,24218.194695473834
REC009773,Body,Shanghai,2023-09,159.1,5.8,8366.76,6976.68,4338.35,1346.88,21730.31554369881
REC009774,Paint,Shanghai,2023-08,160.9,8,12324.03,5450.13,2167.67,2257.68,23444.63162975037
REC009775,Paint,Berlin,2024-07,160,1.8,7324.56,981.17,3006.97,1458.16,14316.072503962117
REC009776,Paint,Austin,2024-06,179.6,4.8,14338,5017.23,3004.39,2317.1,23676.026048989283
REC009777,Battery,Fremont,2024-03,169.9,5.2,11014.21,6645.27,1079.37,1116.88,22878.527707342048
REC009778,Assembly,Shanghai,2023-04,167.8,4.8,15965.55,2486.31,2234.11,1652.84,24502.604094402075
REC009779,Body,Berlin,2024-03,164.7,4.6,9017.98,4793.34,3460.97,2670.73,16445.222820613577
REC009780,Chassis,Austin,2024-01,164.3,2.8,11593.23,6615.48,4420.9,1286.26,23585.12895475588
REC009781,Assembly,Austin,2024-06,157.2,5.8,12331.95,4882.4,3078.08,1360.9,21989.041955150456
REC009782,Battery,Berlin,2024-08,171.2,3.5,8535.56,4596.96,2087.74,2098.7,16877.89638115666
REC009783,Paint,Shanghai,2023-05,163.3,3.6,13468.13,6992.85,2307.76,2247.1,28038.123776261233
REC009784,Chassis,Fremont,2024-06,165.8,1.2,8555.01,4885.33,1398.59,2798.34,17449.249291620083
REC009785,Body,Shanghai,2023-08,157.1,2.2,13286.4,4843.76,4317.16,1495.22,25518.90518394395
REC009786,Assembly,Austin,2023-01,151.3,8,16449.6,4761.93,4144.27,911.74,26002.412510455946
REC009787,Logistics,Fremont,2024-07,171.4,5.2,13780.2,6791.28,1678.21,1757.13,21608.77605099594
REC009788,Assembly,Shanghai,2024-11,161.3,6.5,10668.72,5054.55,4507.12,2532.03,18212.66039048536
REC009789,Chassis,Fremont,2024-05,155.2,3.2,15497.8,4729.66,3804.66,1372.28,22117.04269753506
REC009790,Battery,Berlin,2023-02,163.4,1.1,18969.25,4565.5,2995.83,1521.68,31185.755198410177
REC009791,Body,Shanghai,2024-07,159,3.7,12747.27,2066.52,1831.22,1520.29,16720.065288150967
REC009792,Chassis,Austin,2024-04,175.5,1.2,10032.12,5733.3,2511.14,2564.49,19252.64165402721
REC009793,Paint,Austin,2024-06,156.4,3.6,12230.64,4970.09,3360.64,1808.23,19613.997093779002
REC009794,Body,Fremont,2023-02,164.5,7.3,8349.48,5307.69,2118.67,1989.9,17401.268448231778
REC009795,Assembly,Berlin,2023-06,170.9,4.8,15400.23,3731.88,2263.12,1075.84,21853.65882
REC009796,Chassis,Shanghai,2023-07,166.6,7.9,12921.33,3241.67,1842.63,2731.28,21269.364987558954
REC009797,Assembly,Berlin,2023-06,165.4,6.1,10418.79,3987.06,2859.19,1817.08,20194.127227657686
REC009798,Assembly,Berlin,2023-06,154.9,7.1,13563.62,2202.95,2116.93,1077.77,17474.344544174874
REC009799,Assembly,Fremont,2023-09,161.2,4.5,10511.16,4041.79,2922.09,2629,17042.475926043975
REC009800,Battery,Fremont,2023-08,164.6,2.2,11416.75,8963.9,3580.45,2774.94,25934.179843475125
REC009801,Assembly,Shanghai,2024-12,161.7,3,12005.52,5790.88,3433.32,2776.14,24036.34211669118
REC009802,Paint,Austin,2024-10,174.8,7.5,17421.96,5293.61,4554.42,2523.13,31998.727320547518
REC009803,Paint,Shanghai,2024-09,158.3,5.4,8619.47,3430.06,3395.87,1007.04,15437.330301807786
REC009804,Body,Berlin,2023-09,160.3,2.3,14329.95,3610.96,2836.48,2266.64,24596.01600633856
REC009805,Logistics,Fremont,2023-12,185.8,6.3,9889.02,4649.61,4553.99,2344.14,22898.90987
REC009806,Assembly,Berlin,2024-06,168.3,1.9,17293.04,1543.64,3103.96,2074.96,21045.95138702949
REC009807,Assembly,Fremont,2024-11,150.3,5.9,9249.86,5334.34,2689.2,2818.38,14958.717077536498
REC009808,Chassis,Austin,2023-06,165,4.5,9319.38,4211.84,2570.75,1466.44,16339.177898941665
REC009809,Battery,Berlin,2024-11,167.9,6.4,14303.2,9123.35,4530.14,3190.15,29202.527354810965
REC009810,Logistics,Fremont,2023-04,152,4.5,12004.29,7158.31,2733.39,1634.84,21967.23049237881
REC009811,Body,Shanghai,2023-07,157,6.5,14450.28,5990.53,2899.15,1875.9,28688.647619750198
REC009812,Logistics,Shanghai,2024-06,148.1,1.9,15662.51,4271.92,3589.02,1599.65,21563.886255634392
REC009813,Assembly,Shanghai,2024-08,162.9,5.7,12572.96,7497.64,2553.58,2512.51,24851.03896843912
REC009814,Chassis,Berlin,2023-05,143.8,4.1,15059.03,3327.81,3030.02,2334.24,22615.840815661773
REC009815,Battery,Fremont,2024-06,152.1,5.7,6167.29,6036.29,2446.98,2936.4,16722.32746078093
REC009816,Body,Fremont,2023-10,146.2,4.4,13097.15,4148.34,2987.19,475.88,23900.64226136491
REC009817,Logistics,Fremont,2023-08,163.3,3.2,11414.43,5709.94,3032.51,1965.44,20219.465179296323
REC009818,Body,Berlin,2023-01,156.6,4.8,16524.1,4662.81,2718.18,2357.51,26810.681609353935
REC009819,Assembly,Fremont,2024-03,164,7.5,5480.64,3277.9,3900.74,2396.13,13515.384156318252
REC009820,Body,Austin,2023-03,141.6,3.8,9809.16,4780.61,3851.64,1709.66,21072.602816405953
REC009821,Chassis,Berlin,2024-03,152.2,5.4,8055.83,6604.09,4983.09,2123.9,24403.04725957563
REC009822,Body,Austin,2024-02,167.9,3.7,12644.55,8149.44,1268.01,2328.83,24565.975541937845
REC009823,Paint,Austin,2023-01,148.5,1.1,12759.09,6883.26,2287.53,1385.33,22662.359982671103
REC009824,Chassis,Shanghai,2024-09,170.2,5.2,12113.02,4537.21,3139.32,1360.2,18566.977511471465
REC009825,Logistics,Berlin,2023-08,158.5,12.8,14408.22,3406.93,3289.64,2526.02,23645.308768631967
REC009826,Battery,Fremont,2023-07,151.6,2.3,15312.04,4655.3,4394.75,2006.58,27503.805253908387
REC009827,Battery,Austin,2023-09,152.3,6.9,13091.72,8702.14,1252.64,1931.86,23436.717715428444
REC009828,Assembly,Berlin,2024-06,162.1,0.3,8003,3042.16,4057.34,2438.66,17864.553161944514
REC009829,Assembly,Fremont,2023-12,181.9,4.9,10333.16,4957.95,2328.27,1306.59,22361.91688026789
REC009830,Paint,Shanghai,2023-08,187.2,2.2,14054.45,3469.95,1960.34,902.17,20225.353434353583
REC009831,Logistics,Berlin,2023-08,146.6,5.9,12755.61,1689.96,3211.08,1554.1,20698.08464872131
REC009832,Battery,Berlin,2023-06,166.7,3.9,10069.85,8178.36,2921.61,1637.77,18692.753152516838
REC009833,Battery,Berlin,2023-03,176.7,3.8,15107.66,5135.05,5713.03,1211.96,24004.66528
REC009834,Battery,Fremont,2023-02,147.5,2.7,13772.25,5859.15,3716.88,2603.42,26633.160528272067
REC009835,Battery,Austin,2024-02,153.8,0.7,15066.11,5161.4,3789.92,1634.43,26415.485360745963
REC009836,Body,Austin,2023-08,162.9,4.4,13141.33,6263.19,2739.33,2477.57,28593.53648179733
REC009837,Logistics,Berlin,2023-06,160.4,3.6,9860.35,6546.27,2811.29,3247.33,21313.65532570704
REC009838,Chassis,Berlin,2023-04,146.2,4.2,16366.89,3717.24,1639.59,2297.59,20432.473141675957
REC009839,Chassis,Fremont,2023-05,167.5,4.3,14047.9,8109.49,3440.77,1440.39,26606.76648018555
REC009840,Paint,Shanghai,2024-09,164.3,3.3,13602.66,7311.77,1578.53,2220.97,25761.117585704327
REC009841,Body,Berlin,2024-01,169.4,5.2,14711.76,5776.79,1920.68,3222.35,26088.353917940676
REC009842,Battery,Berlin,2023-09,165.3,4.6,11218.52,3583.78,3139.89,2950.32,20507.30911693209
REC009843,Battery,Shanghai,2024-01,165.3,6.7,13716.84,3572.42,2442.98,3570.61,23615.71576131757
REC009844,Assembly,Berlin,2023-09,160.3,9.8,11678.94,2962.49,2214.19,1715.21,17786.35602017004
REC009845,Assembly,Austin,2024-12,172.1,5.5,9789.79,5001.64,2472.41,1685.13,18485.56824748523
REC009846,Paint,Berlin,2024-12,146.7,7.2,7969.52,6521.15,3557.9,2450.53,25303.12299677182
REC009847,Battery,Austin,2024-04,149,5.3,5951.27,5693.9,3637.86,1225.01,13789.932845352432
REC009848,Paint,Fremont,2023-12,171,5.9,13152.94,4284.08,1822.04,2081.26,22535.47681454134
REC009849,Body,Fremont,2023-02,157.2,4.3,9780.31,3053,3528.09,1463.88,17595.418536732122
REC009850,Chassis,Austin,2024-07,150.9,4.8,10495.31,6938.32,3874.39,1271.25,23132.44828111592
REC009851,Battery,Austin,2024-04,168.4,3.4,9690.52,3981.94,5101.84,1470.96,19482.842081763705
REC009852,Logistics,Shanghai,2024-12,166.8,7.8,7431.57,2433.84,3524.22,2317.54,18511.483858908137
REC009853,Body,Austin,2024-01,140.1,6.9,15201.35,5417.24,919.59,1596.4,18255.664621327567
REC009854,Battery,Austin,2023-05,166.8,5.5,18084.24,4509.18,3684.27,2194.98,29600.41509614838
REC009855,Logistics,Berlin,2024-11,153.7,2.9,6609.69,6207.59,4109.45,2747.38,16307.207980069528
REC009856,Assembly,Shanghai,2024-12,164.9,4.6,13161.91,4182.26,4128.7,2474.61,21178.95188202579
REC009857,Paint,Austin,2023-06,159.2,6.9,8447.74,5134.65,4407.6,2842.48,24969.925889562805
REC009858,Assembly,Austin,2024-09,166.1,9.9,14426.91,5070.49,4380.41,2408.53,30535.32270663497
REC009859,Chassis,Austin,2024-12,159.9,5.2,16237.3,4584.35,3021.64,1846.52,25228.24425798961
REC009860,Assembly,Berlin,2024-05,147.5,7.5,14335.23,3895.25,3191.48,3257.59,23003.300123836445
REC009861,Battery,Berlin,2024-05,143.9,5.3,9238.79,6489.9,2291.78,1518.83,19304.23869462218
REC009862,Logistics,Berlin,2024-05,146.5,7.6,9889.61,5514.74,1929.39,1706.96,20561.008912215944
REC009863,Assembly,Fremont,2023-03,148.9,0.8,10693.4,5086.94,2113.88,497.66,17270.790177286926
REC009864,Battery,Berlin,2024-01,164.4,3.3,14081.12,4917.16,3931.93,1928.93,24349.278825454232
REC009865,Chassis,Austin,2023-12,169.6,5.6,11337.56,4933.16,2149.83,507.24,19557.635774055314
REC009866,Logistics,Berlin,2023-06,156.9,2.6,14074.09,3871.24,3232.61,1534.9,25437.72737818609
REC009867,Assembly,Berlin,2024-10,151,5.8,12037.39,3639.73,3529,2096.71,20654.742359707754
REC009868,Paint,Shanghai,2024-09,160.3,5.1,11800.84,5187.48,3615.63,2804.74,20614.774995203275
REC009869,Paint,Austin,2024-01,140.3,1.8,12365.61,5767.93,4432.24,1536.43,21864.349202290694
REC009870,Logistics,Berlin,2024-02,166.2,1.4,11887.56,5775.65,3474.63,2672.5,25967.24293016551
REC009871,Paint,Fremont,2023-07,159.3,5.7,7326.37,6534.81,3185.49,918.59,23285.42800493058
REC009872,Assembly,Shanghai,2023-05,160.7,2.7,9146.34,6216.09,4621.1,1466.91,19476.812670972122
REC009873,Assembly,Berlin,2024-02,154.6,4.1,16948.53,4383.82,2126.65,1963.24,26877.762230828226
REC009874,Logistics,Shanghai,2024-06,153.8,6.3,13429.2,8855.21,3044.24,2317.5,32310.43060202798
REC009875,Assembly,Shanghai,2023-04,143.5,4.8,17406.78,7615.75,2793.28,2802.8,26705.675276379774
REC009876,Battery,Fremont,2023-01,168.7,4.2,9341.12,3542.97,3473.59,1786.78,17835.20882432399
REC009877,Chassis,Fremont,2023-07,147.4,2,11986.88,5423.16,3443.47,2144.55,20866.546478780663
REC009878,Paint,Fremont,2024-08,152.8,8,11407.93,3887.17,1669.53,2088.41,16100.70785586288
REC009879,Battery,Austin,2024-01,150.5,6.6,8865.73,3809.88,1586.24,1478.93,16130.537927966456
REC009880,Logistics,Shanghai,2023-04,168.3,3.7,6955.98,4556.02,2071.99,2866.5,17518.899813561475
REC009881,Paint,Berlin,2024-01,154.2,3.2,9031.48,6819.88,3028.56,2747.12,23242.82824030391
REC009882,Battery,Fremont,2023-04,169.6,3.9,15142.95,3328.47,1798.57,1197.75,28020.98310221559
REC009883,Assembly,Fremont,2023-03,165.8,3,10566.62,8534.87,1438.45,2386.03,20197.66401858498
REC009884,Logistics,Shanghai,2023-08,150.6,4.4,11054.1,5906.22,2108.48,2836.38,23404.90780229355
REC009885,Logistics,Shanghai,2024-08,159,7.2,11972.1,3045.81,2610.47,2468.89,23539.033110828637
REC009886,Paint,Shanghai,2023-08,143,7,12488.32,5912.15,2180.17,1222.3,17638.570696053168
REC009887,Assembly,Berlin,2024-05,164,7,11096.14,4230.48,3505.35,1220.21,19047.35417920013
REC009888,Paint,Austin,2024-03,153.4,2.4,10833.4,4172.41,3549.32,1311.7,19572.79851864899
REC009889,Body,Austin,2023-04,149.4,2.9,13193.2,6520.03,4540.91,2037.19,23435.10719053524
REC009890,Battery,Fremont,2023-06,157.3,6.9,16888.11,5083.98,3443.73,755.36,25608.560056808958
REC009891,Body,Austin,2024-12,155.4,5.9,10152.96,4527.75,2096.58,2757.29,19591.292753359183
REC009892,Battery,Berlin,2024-10,162.8,4.1,7407.85,5421.92,3264.25,2095.32,20924.379209082475
REC009893,Chassis,Austin,2023-06,179,6.4,10118.51,3203.72,3000.57,200,16365.019910206618
REC009894,Logistics,Berlin,2023-10,173.2,6,11700.83,5051.04,3801.9,3532.89,24889.482804034513
REC009895,Paint,Fremont,2023-04,148.1,1.9,6476.01,7808.71,3571.58,1044.77,17129.23172965854
REC009896,Chassis,Shanghai,2023-09,175.4,0.5,12298.24,2217.09,3366.36,2986.74,17426.689539208055
REC009897,Chassis,Berlin,2024-04,160.5,5,13718.64,5491.94,4288.59,2322.51,27710.77838552723
REC009898,Logistics,Shanghai,2023-07,134.6,0.7,8902.06,5424.24,4425.04,2802.64,23668.26855984781
REC009899,Logistics,Fremont,2024-02,157.7,7.2,11113.66,4779.68,2223.44,1233.38,20813.431294282058
REC009900,Battery,Berlin,2023-06,144.4,6,14031.27,1077.45,1912.07,2246.14,18922.076249620895
REC009901,Body,Berlin,2023-01,155.6,4.3,11904.59,4271.4,1549.4,2281.83,24334.956799137526
REC009902,Assembly,Austin,2024-06,179.1,2.5,12470.49,5907.17,3601.67,2854.69,26637.007961028423
REC009903,Battery,Berlin,2023-12,146.9,3.1,11687.31,7275.61,1954.92,1205.12,23502.55600321772
REC009904,Assembly,Fremont,2024-10,146.6,0,12272.47,4140.19,2558.2,2068.04,22996.531961292752
REC009905,Chassis,Shanghai,2024-03,159,7.8,16737.35,3161.78,3699.53,2592.59,25997.696200364044
REC009906,Assembly,Berlin,2023-01,151.8,5.4,13724.4,5894.34,4337.86,1236.9,22206.61446996905
REC009907,Body,Fremont,2024-03,157.4,4.6,5893.84,6063.78,2577.59,1078.56,14744.850829349221
REC009908,Battery,Fremont,2024-03,161.1,8.7,12496.85,4172.38,4707.99,1100.12,22765.655438361257
REC009909,Logistics,Berlin,2024-04,145.2,3.1,17293.48,6166.19,2751.86,1644.73,30018.57333545679
REC009910,Body,Austin,2024-09,162.3,4.6,12146.44,3574.07,4703.98,1613.87,20501.958182958162
REC009911,Body,Berlin,2023-01,152.4,3.6,6579,5159.42,1927.28,2390.71,17630.230622204508
REC009912,Battery,Berlin,2023-03,170.7,9.2,8935.64,5367.9,3094.24,2161.42,21625.43664582201
REC009913,Logistics,Austin,2023-12,151.3,4.4,11703.23,3541.98,2709.46,1991.89,17876.557305737526
REC009914,Body,Fremont,2023-07,152.9,5.4,9621.1,5017.04,3814.77,1525.64,22077.32698583588
REC009915,Logistics,Berlin,2023-05,150.7,8.2,16864.52,4630.46,2525.35,2032.14,22849.072150993677
REC009916,Paint,Austin,2023-01,155.9,7.2,8809.16,2835.63,3733.14,2415.93,17186.640276025533
REC009917,Paint,Shanghai,2023-01,145.6,1.7,11861.52,3974.13,3560.91,819.2,19056.00352030701
REC009918,Paint,Shanghai,2024-03,165.2,4.4,11982.9,5001.43,4588.53,1568.15,23054.847707785782
REC009919,Assembly,Austin,2023-08,154.7,4.9,16643.45,5701.61,1775.3,2292.44,26287.227202324833
REC009920,Body,Fremont,2023-11,168.1,5.3,11734.57,4515.55,3540.6,2188.29,19484.888612532683
REC009921,Battery,Austin,2024-02,160.6,5.6,15413.24,6046.37,4636.75,2269.41,32911.14942573778
